timestamp,bicep,tricep,label
700127701,54077,57069,strong_straight_CF
700129707,53196,59998,strong_straight_CF
700131702,53709,61663,strong_straight_CF
700133710,54125,61775,strong_straight_CF
700135686,53709,61246,strong_straight_CF
700137676,52252,63183,strong_straight_CF
700139680,49644,64495,strong_straight_CF
700141678,46299,64431,strong_straight_CF
700143683,42746,62607,strong_straight_CF
700145692,39225,58958,strong_straight_CF
700147683,36152,57934,strong_straight_CF
700149688,34920,60302,strong_straight_CF
700151664,36120,61599,strong_straight_CF
700153661,39817,58638,strong_straight_CF
700155653,45675,55517,strong_straight_CF
700157658,53533,54541,strong_straight_CF
700159685,61487,55773,strong_straight_CF
700161699,65535,57309,strong_straight_CF
700170845,53933,55565,strong_straight_CF
700172723,49372,54941,strong_straight_CF
700174715,45787,52780,strong_straight_CF
700176713,43994,49868,strong_straight_CF
700178713,43914,47563,strong_straight_CF
700180699,44730,48139,strong_straight_CF
700182708,46075,51372,strong_straight_CF
700184694,47723,53581,strong_straight_CF
700186704,48699,53517,strong_straight_CF
700188686,49115,52684,strong_straight_CF
700190672,49468,51996,strong_straight_CF
700192660,49324,53325,strong_straight_CF
700194656,48523,57341,strong_straight_CF
700196709,47803,61791,strong_straight_CF
700198714,48827,64031,strong_straight_CF
700200711,51180,64975,strong_straight_CF
700202690,53228,62943,strong_straight_CF
700204694,54605,61230,strong_straight_CF
700206681,55821,62655,strong_straight_CF
700208682,56381,63551,strong_straight_CF
700210701,56013,63711,strong_straight_CF
700212696,55309,62031,strong_straight_CF
700214710,54093,57486,strong_straight_CF
700216706,52940,54541,strong_straight_CF
700218714,52236,55773,strong_straight_CF
700227831,48731,61583,strong_straight_CF
700229727,47675,62303,strong_straight_CF
700231719,46443,64111,strong_straight_CF
700233720,45339,65535,strong_straight_CF
700235705,44330,65535,strong_straight_CF
700237695,44330,65535,strong_straight_CF
700239690,44586,64207,strong_straight_CF
700241687,44906,48795,strong_straight_CF
700243682,44938,39881,strong_straight_CF
700245706,45131,42730,strong_straight_CF
700247704,46523,47499,strong_straight_CF
700249714,48491,48347,strong_straight_CF
700251706,49452,48331,strong_straight_CF
700253698,48539,47771,strong_straight_CF
700255699,46299,50988,strong_straight_CF
700257689,44506,54429,strong_straight_CF
700259702,45259,54669,strong_straight_CF
700261688,48363,54925,strong_straight_CF
700263687,52460,60222,strong_straight_CF
700265686,55629,65359,strong_straight_CF
700267679,57293,62495,strong_straight_CF
700269682,58222,54637,strong_straight_CF
700271668,59118,48267,strong_straight_CF
700273674,59486,45723,strong_straight_CF
700275675,58974,47243,strong_straight_CF
700301472,49228,39209,strong_straight_CF
700303738,49452,38329,strong_straight_CF
700305729,49292,40089,strong_straight_CF
700307718,49164,42810,strong_straight_CF
700309711,48635,52972,strong_straight_CF
700311715,46875,65535,strong_straight_CF
700313716,45787,65535,strong_straight_CF
700315717,41898,65535,strong_straight_CF
700317704,40313,57341,strong_straight_CF
700319717,40217,50060,strong_straight_CF
700321700,41434,52348,strong_straight_CF
700323699,42890,55981,strong_straight_CF
700325699,44618,56461,strong_straight_CF
700327698,47643,52940,strong_straight_CF
700329691,51500,49164,strong_straight_CF
700331687,55149,48219,strong_straight_CF
700333693,57181,49115,strong_straight_CF
700335695,57165,52748,strong_straight_CF
700337686,55389,61903,strong_straight_CF
700339676,52668,65535,strong_straight_CF
700341680,50924,65535,strong_straight_CF
700343660,49692,65535,strong_straight_CF
700345710,50956,53773,strong_straight_CF
700347694,51516,43322,strong_straight_CF
700349706,51404,38921,strong_straight_CF
700358848,54733,46299,strong_straight_CF
700360353,54205,51676,strong_straight_CF
700362464,52844,57422,strong_straight_CF
700364528,51068,58286,strong_straight_CF
700366600,50236,57341,strong_straight_CF
700368672,50412,51916,strong_straight_CF
700370661,50908,46955,strong_straight_CF
700372676,51228,47723,strong_straight_CF
700374676,51244,52348,strong_straight_CF
700376676,50012,58510,strong_straight_CF
700378665,47451,64175,strong_straight_CF
700380721,45451,61583,strong_straight_CF
700382720,46107,52876,strong_straight_CF
700384717,48907,48235,strong_straight_CF
700386720,51676,48635,strong_straight_CF
700388728,53293,49372,strong_straight_CF
700390705,53421,50476,strong_straight_CF
700392731,51996,51692,strong_straight_CF
700394706,49340,50460,strong_straight_CF
700396713,45803,49884,strong_straight_CF
700398716,42314,56349,strong_straight_CF
700400726,40137,64847,strong_straight_CF
700402714,40633,65215,strong_straight_CF
700404719,43818,56285,strong_straight_CF
700406712,48555,48795,strong_straight_CF
700415846,55469,44186,strong_straight_CF
700417325,54877,43242,strong_straight_CF
700419437,53581,42842,strong_straight_CF
700421497,52140,47163,strong_straight_CF
700423560,50988,52524,strong_straight_CF
700425619,49164,56205,strong_straight_CF
700427699,46203,61951,strong_straight_CF
700429699,44250,62607,strong_straight_CF
700431686,44874,55773,strong_straight_CF
700433675,47643,47979,strong_straight_CF
700435679,50812,43258,strong_straight_CF
700437663,52812,44362,strong_straight_CF
700439683,53997,48955,strong_straight_CF
700441675,54813,52316,strong_straight_CF
700443678,55069,56077,strong_straight_CF
700445664,54397,64527,strong_straight_CF
700447704,53693,65535,strong_straight_CF
700449692,53789,65535,strong_straight_CF
700451684,54445,63551,strong_straight_CF
700453672,54973,54077,strong_straight_CF
700455679,55405,44218,strong_straight_CF
700457681,55549,41274,strong_straight_CF
700459696,54829,43226,strong_straight_CF
700461692,53693,45707,strong_straight_CF
700463699,52380,51084,strong_straight_CF
700472846,49740,49372,strong_straight_CF
