RMS_1,MAV_1,WL_1,SSC_1,Label
-1.3454025209812737,-1.1728505676032661,-1.055978060489388,14,2
-1.3454025162595145,-1.1728505651406231,-1.0559780596525716,15,2
-1.345401752571597,-1.1728501789581316,-1.0559779653526875,15,2
-1.3452950013110447,-1.1728008389751658,-1.0559673533313756,15,2
-1.3293634619902177,-1.1668311434167695,-1.047103641170308,48,2
-1.1037970332407647,-1.1158147845972308,-0.905033349806803,105,2
-1.1043294131611225,-1.121475813541704,-0.9149207562908619,68,2
-1.3084023404775227,-1.153298233956721,-1.0496865564476705,17,2
1.4631409026664222,1.6069609323805034,1.3490843918427131,138,0
1.5246201961822692,1.732781512904993,1.4131708308011763,145,0
1.2528445221000433,1.3851631400501363,1.1840919461821917,147,0
1.2510354592305546,1.2694195051958248,1.2820700671230885,136,0
1.120038270313483,1.1705512258435002,1.0509430350912792,138,0
1.163117440737204,1.2944684138109108,1.3187653136615065,138,1
1.0280807494026283,1.1613663592032524,0.7075024321223813,146,1
0.5230810481983574,0.6062682128521573,0.04195294515243878,137,1
0.3589829728146093,0.4429745527104281,-0.08503601484365739,135,1
0.5982776660149536,0.6194588938555455,0.012038047758881341,139,1
0.3042082309247758,0.08603327819405909,-0.20015835885316124,143,1
0.006624470682808834,-0.27785615309707856,-0.0691658229811455,165,1
-0.20288390165999987,-0.5184529515745339,-0.17680113478466686,149,1
-0.5938186167772079,-0.802550254864891,-0.7986028607405464,75,2
-0.5088512710784925,-0.6898395683713316,-0.6690781632163919,98,2
-0.25480656422653,-0.3737371670952294,-0.5621280877571233,106,2
0.13129622214414102,0.03152521539739172,-0.33040054354558646,127,2
0.5446065345112017,0.4509521715646719,-0.019214496000683277,131,2
0.519808557647639,0.3995233449191606,0.07703786824384237,127,2
0.17116534863445002,0.06482348684789029,0.0266654984641817,146,2
-0.29666391787590896,-0.490875241931654,-0.3861684422191973,122,2
-0.5094966157339885,-0.6767758138345668,-0.5864467776807114,96,2
-0.30753133535597604,-0.4574796453330514,-0.4616548269422851,108,2
-0.3893041215081493,-0.5284683162037742,-0.6301833627269293,90,2
-0.543893351808013,-0.6730189340720676,-0.6678118008893427,95,2
-0.36025885200376295,-0.4987350618386587,-0.5495537955751666,115,2
-0.23610410922265251,-0.2847989817695765,-0.4634867194822523,116,2
0.12918110883153036,-0.0031950522885137085,-0.20090014903431946,129,2
0.323843835299812,0.16212992389607622,-0.13063087289328695,119,2
-0.06556569102726932,-0.3318928715903737,-0.4777192966103495,95,2
-0.11277910864336962,-0.3281827415094472,-0.3457397576311297,120,2
0.2546453224334626,0.19546294247415752,-0.031189384404117736,157,2
0.16552731897802522,0.05457151692138436,-0.15045556689945347,138,2
-0.01026239926310024,-0.15838722311662473,-0.34616870135502764,124,2
0.1605149330688707,0.030227246723898864,-0.408503077434247,106,2
0.3654780174594744,0.21598211079415922,-0.26834263216581095,97,2
0.1421984101389023,-0.11939766665574429,-0.48956910620274957,78,2
-0.30623563324735587,-0.5352479633475278,-0.6607233149092624,100,2
-0.4076806946201169,-0.6003087972582001,-0.5695390374363273,123,2
-0.4769825998637115,-0.7254407671887825,-0.6313334693176504,113,2
-0.8039368694221746,-0.9320368020113523,-0.6275113354480719,112,1
-0.2618647678269385,-0.4657268104742167,-0.10147992559116603,166,1
-0.24122573686707457,-0.429358466916043,-0.37559660081589286,143,1
-0.7336419178456014,-0.8713242523364227,-0.8017164309158376,116,1
0.013698467619986127,-0.405905666767479,-0.30935684306221056,120,1
1.2054948484305754,0.9901099508170449,1.1546790867424543,141,1
1.530958498102665,1.5356909835255002,1.592154531777617,139,1
1.1466464240893859,1.1750835141557128,1.1112882671173667,138,1
1.18336086805174,1.1443059204913626,1.5052004755493262,143,0
1.153078602009786,1.0156768924093635,1.793568799796194,143,0
1.1666521555164882,1.0325814870891077,1.6391175073956636,137,0
1.1872742015748603,1.212747514356368,1.549857703542596,122,0
1.2280810746875161,1.3824868390673202,1.2528317731707745,124,0
1.1715794256790895,1.36891404001598,0.9400126769779565,123,0
1.1959202651790075,1.3039049983618,1.237238611904773,132,0
1.2147471007175368,1.3743220645847425,1.146890366070968,138,0
1.2091099194113966,1.4337296469535517,1.1037440735949982,134,0
1.384240655481433,1.5310429871290097,1.4226656820365562,127,0
1.4897591099715648,1.5430232861262274,1.4577384624612582,129,0
1.4831503004934425,1.5607052456788009,1.2814035648188657,136,0
1.4593312525061473,1.5130057343781618,1.6488473573408227,131,0
1.5578680668529856,1.5715815737515892,2.1246614425355235,136,0
1.4280295929231446,1.4601416377944112,2.105905214688685,144,0
1.3345419656903497,1.4112467185545439,1.9288616605464808,139,0
1.4356656588073002,1.5772429811877453,1.602347651301472,147,0
1.3330617324859297,1.3745191486799735,1.6627928810261141,156,0
1.1811641932201882,1.1580398390535909,1.4027754256027831,143,0
1.3782320831431358,1.4280845510955182,1.013844731481702,140,0
1.2556702227657528,1.3067371957385987,0.8641761965754607,139,0
1.1992412606128495,1.2535262754933478,0.906288558616324,147,0
1.2536891113588577,1.2888092054757336,1.0119426811226515,151,0
1.0025634009995954,0.960769607566717,1.044608367603325,148,0
0.9639737732562557,0.940693813684727,0.8803290937660128,135,0
1.2104326358380813,1.249387477363142,1.0238218329930213,119,0
1.2572394093730612,1.3231044071278897,1.1181017760862881,112,0
1.0412411006154085,1.107963637167285,0.7761659756254298,122,0
1.4994180640798456,1.5919151287809123,1.503215908659633,145,1
1.4287317902754053,1.401326288991062,1.7289678958657606,143,1
1.0063007325419444,1.0732260893524317,0.9183639045321932,155,1
0.559285050966979,0.6699075025284963,-0.09590629791186753,149,1
0.046991048842067805,-0.056431416220215136,-0.40740001963072714,125,1
-0.018087014472242532,-0.19060270341963764,-0.1544383444855161,132,1
0.12930834207389352,-0.1741906104274756,-0.19175246435725601,118,1
0.029877328683981776,-0.22733880976793822,-0.2528689291109573,126,1
0.010132768587859388,-0.15399093822869947,-0.1194339713565688,158,2
-0.13927472340647754,-0.36085050727177065,-0.5482624800007245,83,2
-0.726982397797353,-0.8400152871826194,-0.8747329350921637,43,2
-0.07616682934589517,-0.2701817067637083,-0.4236377495294579,90,2
-0.032430890463643086,-0.1781803451001343,-0.2872844012415821,114,2
-0.20905492842720455,-0.27676795132287757,-0.2983406757493927,123,2
-0.27980807136269015,-0.3685431867979915,-0.40490566209468115,131,2
-0.3021797587732528,-0.43504409241531683,-0.5398846242021611,122,2
